gateway_id,device_id,device_name,device_type,site,building,floor,installation_area,target_area,panel,point_type,point_specification,point_id,point_name,writable,interval,unit,max_pres_value,min_pres_value,labels,scale,tags,supplier,owner,description,local_id,device_id_bacnet,instance_no_bacnet,object_type_bacnet
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0099,Point 99,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 99,LOCAL0099,BAC-L,1099,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0100,Point 100,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 100,LOCAL0100,BAC-L,1100,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0101,Point 101,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 101,LOCAL0101,BAC-L,1101,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0102,Point 102,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 102,LOCAL0102,BAC-L,1102,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0103,Point 103,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 103,LOCAL0103,BAC-L,1103,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0104,Point 104,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 104,LOCAL0104,BAC-L,1104,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0105,Point 105,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 105,LOCAL0105,BAC-L,1105,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0106,Point 106,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 106,LOCAL0106,BAC-L,1106,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0107,Point 107,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 107,LOCAL0107,BAC-L,1107,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0108,Point 108,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 108,LOCAL0108,BAC-L,1108,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0109,Point 109,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 109,LOCAL0109,BAC-L,1109,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0110,Point 110,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 110,LOCAL0110,BAC-L,1110,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0111,Point 111,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 111,LOCAL0111,BAC-L,1111,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0112,Point 112,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 112,LOCAL0112,BAC-L,1112,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0113,Point 113,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 113,LOCAL0113,BAC-L,1113,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0114,Point 114,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 114,LOCAL0114,BAC-L,1114,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0115,Point 115,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 115,LOCAL0115,BAC-L,1115,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0116,Point 116,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 116,LOCAL0116,BAC-L,1116,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0117,Point 117,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 117,LOCAL0117,BAC-L,1117,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0118,Point 118,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 118,LOCAL0118,BAC-L,1118,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0119,Point 119,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 119,LOCAL0119,BAC-L,1119,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0120,Point 120,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 120,LOCAL0120,BAC-L,1120,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0121,Point 121,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 121,LOCAL0121,BAC-L,1121,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0122,Point 122,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 122,LOCAL0122,BAC-L,1122,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0123,Point 123,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 123,LOCAL0123,BAC-L,1123,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0124,Point 124,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 124,LOCAL0124,BAC-L,1124,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0125,Point 125,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 125,LOCAL0125,BAC-L,1125,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0126,Point 126,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 126,LOCAL0126,BAC-L,1126,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0127,Point 127,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 127,LOCAL0127,BAC-L,1127,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0128,Point 128,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 128,LOCAL0128,BAC-L,1128,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0129,Point 129,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 129,LOCAL0129,BAC-L,1129,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0130,Point 130,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 130,LOCAL0130,BAC-L,1130,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0131,Point 131,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 131,LOCAL0131,BAC-L,1131,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0132,Point 132,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 132,LOCAL0132,BAC-L,1132,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0133,Point 133,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 133,LOCAL0133,BAC-L,1133,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0134,Point 134,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 134,LOCAL0134,BAC-L,1134,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0135,Point 135,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 135,LOCAL0135,BAC-L,1135,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0136,Point 136,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 136,LOCAL0136,BAC-L,1136,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0137,Point 137,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 137,LOCAL0137,BAC-L,1137,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0138,Point 138,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 138,LOCAL0138,BAC-L,1138,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0139,Point 139,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 139,LOCAL0139,BAC-L,1139,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0140,Point 140,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 140,LOCAL0140,BAC-L,1140,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0141,Point 141,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 141,LOCAL0141,BAC-L,1141,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0142,Point 142,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 142,LOCAL0142,BAC-L,1142,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0143,Point 143,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 143,LOCAL0143,BAC-L,1143,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0144,Point 144,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 144,LOCAL0144,BAC-L,1144,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0145,Point 145,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 145,LOCAL0145,BAC-L,1145,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0146,Point 146,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 146,LOCAL0146,BAC-L,1146,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0147,Point 147,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 147,LOCAL0147,BAC-L,1147,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0148,Point 148,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 148,LOCAL0148,BAC-L,1148,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0149,Point 149,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 149,LOCAL0149,BAC-L,1149,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0150,Point 150,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 150,LOCAL0150,BAC-L,1150,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0151,Point 151,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 151,LOCAL0151,BAC-L,1151,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0152,Point 152,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 152,LOCAL0152,BAC-L,1152,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0153,Point 153,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 153,LOCAL0153,BAC-L,1153,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0154,Point 154,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 154,LOCAL0154,BAC-L,1154,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0155,Point 155,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 155,LOCAL0155,BAC-L,1155,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0156,Point 156,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 156,LOCAL0156,BAC-L,1156,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0157,Point 157,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 157,LOCAL0157,BAC-L,1157,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0158,Point 158,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 158,LOCAL0158,BAC-L,1158,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0159,Point 159,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 159,LOCAL0159,BAC-L,1159,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0160,Point 160,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 160,LOCAL0160,BAC-L,1160,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0161,Point 161,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 161,LOCAL0161,BAC-L,1161,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0162,Point 162,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 162,LOCAL0162,BAC-L,1162,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0163,Point 163,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 163,LOCAL0163,BAC-L,1163,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0164,Point 164,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 164,LOCAL0164,BAC-L,1164,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0165,Point 165,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 165,LOCAL0165,BAC-L,1165,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0166,Point 166,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 166,LOCAL0166,BAC-L,1166,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0167,Point 167,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 167,LOCAL0167,BAC-L,1167,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0168,Point 168,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 168,LOCAL0168,BAC-L,1168,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0169,Point 169,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 169,LOCAL0169,BAC-L,1169,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0170,Point 170,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 170,LOCAL0170,BAC-L,1170,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0171,Point 171,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 171,LOCAL0171,BAC-L,1171,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0172,Point 172,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 172,LOCAL0172,BAC-L,1172,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0173,Point 173,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 173,LOCAL0173,BAC-L,1173,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0174,Point 174,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 174,LOCAL0174,BAC-L,1174,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0175,Point 175,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 175,LOCAL0175,BAC-L,1175,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0176,Point 176,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 176,LOCAL0176,BAC-L,1176,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0177,Point 177,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 177,LOCAL0177,BAC-L,1177,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0178,Point 178,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 178,LOCAL0178,BAC-L,1178,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0179,Point 179,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 179,LOCAL0179,BAC-L,1179,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0180,Point 180,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 180,LOCAL0180,BAC-L,1180,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0181,Point 181,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 181,LOCAL0181,BAC-L,1181,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0182,Point 182,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 182,LOCAL0182,BAC-L,1182,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0183,Point 183,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 183,LOCAL0183,BAC-L,1183,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0184,Point 184,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 184,LOCAL0184,BAC-L,1184,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0185,Point 185,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 185,LOCAL0185,BAC-L,1185,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0186,Point 186,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 186,LOCAL0186,BAC-L,1186,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0187,Point 187,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 187,LOCAL0187,BAC-L,1187,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0188,Point 188,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 188,LOCAL0188,BAC-L,1188,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0189,Point 189,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 189,LOCAL0189,BAC-L,1189,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0190,Point 190,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 190,LOCAL0190,BAC-L,1190,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0191,Point 191,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 191,LOCAL0191,BAC-L,1191,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0192,Point 192,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 192,LOCAL0192,BAC-L,1192,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0193,Point 193,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 193,LOCAL0193,BAC-L,1193,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0194,Point 194,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 194,LOCAL0194,BAC-L,1194,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0195,Point 195,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 195,LOCAL0195,BAC-L,1195,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0196,Point 196,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 196,LOCAL0196,BAC-L,1196,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0197,Point 197,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 197,LOCAL0197,BAC-L,1197,Analog-Input
